company,file_category,language,original_filename,hashed_filename,total_pages,sampled_pages,sampled_pages_count
bpce,visual_documents,EN,Slides_Results_Groupe_BPCE_Q2-22_ENG.pdf,69c8604c6055e3e13c2fd5171fef88a5.pdf,75,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_19.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_6.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_59.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_18.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_22.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_54.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_75.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_5.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_60.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_15.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_53.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_74.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/69c8604c6055e3e13c2fd5171fef88a5_61.png""]",21
bpce,visual_documents,EN,Groupe-BPCE_results-Q1-2018_ENG.pdf,cdbca3bc37f9783284e721373bbe858a.pdf,67,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_66.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_21.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_5.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_47.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_57.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_7.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_30.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_19.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_31.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_52.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_35.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/cdbca3bc37f9783284e721373bbe858a_40.png""]",20
bpce,visual_documents,EN,bpce-investor-presentation-q4-24-5_en.pdf,c908a0258fb5c8d80eeb7fa629025873.pdf,71,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_35.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_23.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_4.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_42.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_30.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_3.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_43.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_70.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_7.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_32.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_47.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_49.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_27.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_45.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_40.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_10.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_48.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c908a0258fb5c8d80eeb7fa629025873_17.png""]",21
bpce,visual_documents,EN,Groupe-BPCE_2018-results_ENG.pdf,5177ed7286de0be2804fb9d00815b68f.pdf,73,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_20.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_10.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_63.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_61.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_4.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_72.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_71.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_52.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_15.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_21.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_62.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_60.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_14.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/5177ed7286de0be2804fb9d00815b68f_55.png""]",19
bpce,visual_documents,EN,BPCE_URD-2021_1st-Amendment_EN-.pdf,f9af823c8a82b73fdc495440c0ee3f04.pdf,91,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_54.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_45.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_77.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_40.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_74.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_43.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_62.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_71.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_65.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_59.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_48.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_78.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_60.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_47.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_79.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/f9af823c8a82b73fdc495440c0ee3f04_75.png""]",18
bpce,visual_documents,EN,res_bpce_2009_en.pdf,07487d5dac5ad11d9ca7a9136ef6287b.pdf,43,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/07487d5dac5ad11d9ca7a9136ef6287b_19.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/07487d5dac5ad11d9ca7a9136ef6287b_39.png""]",2
bpce,visual_documents,EN,Groupe_BPCE_Q2-19_results_ENG.pdf,907f5aec4ab85e759243298e7b7b5084.pdf,74,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_61.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_73.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_63.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_53.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_12.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_8.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_64.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_18.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/907f5aec4ab85e759243298e7b7b5084_62.png""]",15
bpce,visual_documents,EN,gbpce-20240410-gff-en-1.pdf,a89a42c7feef19530c043f7d01e7b90e.pdf,90,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a89a42c7feef19530c043f7d01e7b90e_50.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a89a42c7feef19530c043f7d01e7b90e_23.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a89a42c7feef19530c043f7d01e7b90e_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a89a42c7feef19530c043f7d01e7b90e_49.png""]",4
bpce,visual_documents,EN,GroupeBPCE_Q1-19results_ENG.pdf,a96f6471d37d899bb351c5cd03a63074.pdf,68,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_57.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_17.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_45.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_8.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_9.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_18.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_56.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_67.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_48.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_55.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/a96f6471d37d899bb351c5cd03a63074_13.png""]",15
bpce,visual_documents,EN,slideshow_annual_results_2009_en.pdf,3eb186138f9768d4f96ad36eb50e2239.pdf,57,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_52.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_29.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_45.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_31.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_46.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_23.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_6.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_7.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_25.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_51.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_30.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_28.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/3eb186138f9768d4f96ad36eb50e2239_11.png""]",13
bpce,visual_documents,EN,bce-bpce2023-urd-en-mel-240415.pdf,c21f94db21bda253610e328052ebc8c3.pdf,934,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_292.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_747.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_311.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_7.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_811.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_308.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_132.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_11.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_102.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_197.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_876.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_48.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_103.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_895.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_860.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_23.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_13.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_16.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_881.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_196.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/c21f94db21bda253610e328052ebc8c3_809.png""]",21
bpce,visual_documents,EN,Groupe_BPCE_Q4-19_results_ENG-1.pdf,9cfe19add87f35f7dcfbe70be6e149c4.pdf,79,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_57.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_15.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_19.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_24.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_67.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_58.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_60.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_69.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_68.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_5.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_7.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_8.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_66.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_6.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_20.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_78.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_79.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_18.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_61.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_23.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/9cfe19add87f35f7dcfbe70be6e149c4_55.png""]",21
bpce,visual_documents,EN,slideshow_group_project_2010_en.pdf,7b0c31458f39a8af1f8c6f61f3521518.pdf,35,"[""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7b0c31458f39a8af1f8c6f61f3521518_26.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7b0c31458f39a8af1f8c6f61f3521518_21.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7b0c31458f39a8af1f8c6f61f3521518_30.png"", ""data/sampled_pages/single_page_images/EN/bpce/visual_documents/7b0c31458f39a8af1f8c6f61f3521518_9.png""]",4
db,visual_documents,EN,Working_capital_finance__the_future_ENG.pdf,f8a8bf0fa15e8160c97f6397b4211db5.pdf,20,[],0
db,visual_documents,EN,DB_Tomorrows-Treasury_WP_Web-Secured_en.pdf,6c7ea4a922ed08a52805774fec62a71e.pdf,44,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/6c7ea4a922ed08a52805774fec62a71e_17.png""]",1
db,visual_documents,EN,Deutsche_Bank_white_paper_Metaverse_Next-e-commerce-revolution_10_2022_en.pdf,0a5f97a43e108f63369f5eca51986ae8.pdf,17,[],0
db,visual_documents,EN,11-SDD-Sustainability-Journey-Presentation_en.pdf,8110c0488afa07f451b63d38cb8f9341.pdf,9,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/8110c0488afa07f451b63d38cb8f9341_2.png""]",1
db,visual_documents,EN,6-SDD-Sustainability-Journey-Presentation_en.pdf,bc343e0cd90ce0efd66f3984d174ed2d.pdf,7,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/bc343e0cd90ce0efd66f3984d174ed2d_4.png""]",1
db,visual_documents,EN,10-SDD-Sustainability-Journey-Presentation_en.pdf,78fcc8bf03d6b128053713ac8d76253f.pdf,8,[],0
db,visual_documents,EN,Deutsche_Bank_White_Paper_Digital_Assets_The_triple_revolution_in_securities_post-trade_en.pdf,4cff97e59018144b7ee4b056e550e34f.pdf,32,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/4cff97e59018144b7ee4b056e550e34f_19.png""]",1
db,visual_documents,EN,3-SDD-Sustainability-Journey-Presentation_en.pdf,a8569806e2338d08a615f6d046caed09.pdf,7,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/a8569806e2338d08a615f6d046caed09_2.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/a8569806e2338d08a615f6d046caed09_4.png""]",2
db,visual_documents,EN,Transition-Plan_en.pdf,d6fd665047c4752030cb4aa30811a480.pdf,91,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/d6fd665047c4752030cb4aa30811a480_11.png""]",1
db,visual_documents,EN,7-SDD-Sustainability-Journey-Presentation_en.pdf,1c5be13fd44f579c248a99f3116940bb.pdf,7,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/1c5be13fd44f579c248a99f3116940bb_2.png""]",1
db,visual_documents,EN,chinas-belt-and-road-initiative-a-guide-to-market-participation_en.pdf,938d1986f1094439071c1b5bd5959cd8.pdf,32,[],0
db,visual_documents,EN,DB-G20-Roapmap-WP-40pp-Web-Secured_en.pdf,4a6bc046921d9c549fc76df792f9581c.pdf,40,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/4a6bc046921d9c549fc76df792f9581c_29.png""]",1
db,visual_documents,EN,5-SDD-Sustainability-Journey-Presentation_en.pdf,9cfe745f17ad6f9efd117208eaa921af.pdf,7,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/9cfe745f17ad6f9efd117208eaa921af_2.png""]",1
db,visual_documents,EN,1-SDD-Sustainability-Journey-Presentation_en.pdf,1e4266ce6978e076c50d052ae3a5f9aa.pdf,7,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/1e4266ce6978e076c50d052ae3a5f9aa_2.png""]",1
